"order_number","customer_key","product_key","order_date","shipping_date","due_date","sales","quantity","price"
"SO44174",6230,16,"2011-03-08","2011-03-15","2011-03-20",3578,1,3578
"SO44175",6247,18,"2011-03-08","2011-03-15","2011-03-20",3578,1,3578
"SO44176",1221,19,"2011-03-09","2011-03-16","2011-03-21",3578,1,3578
"SO44177",338,5,"2011-03-09","2011-03-16","2011-03-21",3375,1,3375
"SO44178",17098,17,"2011-03-09","2011-03-16","2011-03-21",3578,1,3578
"SO44179",14889,5,"2011-03-09","2011-03-16","2011-03-21",3375,1,3375
"SO44180",59,10,"2011-03-09","2011-03-16","2011-03-21",3400,1,3400
"SO44181",6295,17,"2011-03-09","2011-03-16","2011-03-21",3578,1,3578
"SO44182",6300,20,"2011-03-09","2011-03-16","2011-03-21",3578,1,3578
"SO44183",17159,20,"2011-03-10","2011-03-17","2011-03-22",3578,1,3578
"SO44184",6248,19,"2011-03-10","2011-03-17","2011-03-22",3578,1,3578
"SO44185",6281,20,"2011-03-10","2011-03-17","2011-03-22",3578,1,3578
"SO44186",14890,10,"2011-03-12","2011-03-19","2011-03-24",3400,1,3400
"SO44187",6070,18,"2011-03-12","2011-03-19","2011-03-24",3578,1,3578
"SO44188",9053,40,"2011-03-13","2011-03-20","2011-03-25",699,1,699
"SO44189",9055,46,"2011-03-13","2011-03-20","2011-03-25",699,1,699
"SO44190",62,3,"2011-03-13","2011-03-20","2011-03-25",3375,1,3375
"SO44191",6249,20,"2011-03-13","2011-03-20","2011-03-25",3578,1,3578
"SO44192",2571,17,"2011-03-14","2011-03-21","2011-03-26",3578,1,3578
"SO44193",17165,17,"2011-03-14","2011-03-21","2011-03-26",3578,1,3578
"SO44194",6065,20,"2011-03-14","2011-03-21","2011-03-26",3578,1,3578
"SO44195",6250,18,"2011-03-14","2011-03-21","2011-03-26",3578,1,3578
"SO44196",6296,19,"2011-03-14","2011-03-21","2011-03-26",3578,1,3578
"SO44197",17097,17,"2011-03-15","2011-03-22","2011-03-27",3578,1,3578
"SO44198",17151,20,"2011-03-15","2011-03-22","2011-03-27",3578,1,3578
"SO44199",6260,18,"2011-03-15","2011-03-22","2011-03-27",3578,1,3578
"SO44200",6313,16,"2011-03-15","2011-03-22","2011-03-27",3578,1,3578
"SO44201",1255,18,"2011-03-16","2011-03-23","2011-03-28",3578,1,3578
"SO44202",17160,16,"2011-03-16","2011-03-23","2011-03-28",3578,1,3578
"SO44203",17150,17,"2011-03-16","2011-03-23","2011-03-28",3578,1,3578
"SO44204",3581,41,"2011-03-16","2011-03-23","2011-03-28",699,1,699
"SO44205",6286,17,"2011-03-16","2011-03-23","2011-03-28",3578,1,3578
"SO44206",251,10,"2011-03-17","2011-03-24","2011-03-29",3400,1,3400
"SO44207",17163,18,"2011-03-17","2011-03-24","2011-03-29",3578,1,3578
"SO44208",14880,10,"2011-03-17","2011-03-24","2011-03-29",3400,1,3400
"SO44209",6258,16,"2011-03-17","2011-03-24","2011-03-29",3578,1,3578
"SO44210",2784,20,"2011-03-18","2011-03-25","2011-03-30",3578,1,3578
"SO44211",17155,18,"2011-03-18","2011-03-25","2011-03-30",3578,1,3578
"SO44212",17171,17,"2011-03-18","2011-03-25","2011-03-30",3578,1,3578
"SO44213",6352,20,"2011-03-18","2011-03-25","2011-03-30",3578,1,3578
"SO44214",6333,16,"2011-03-18","2011-03-25","2011-03-30",3578,1,3578
"SO44215",17181,17,"2011-03-19","2011-03-26","2011-03-31",3578,1,3578
"SO44216",2561,19,"2011-03-19","2011-03-26","2011-03-31",3578,1,3578
"SO44217",17149,20,"2011-03-19","2011-03-26","2011-03-31",3578,1,3578
"SO44218",11110,16,"2011-03-19","2011-03-26","2011-03-31",3578,1,3578
"SO44219",3591,36,"2011-03-19","2011-03-26","2011-03-31",699,1,699
"SO44220",61,8,"2011-03-19","2011-03-26","2011-03-31",3400,1,3400
"SO44221",6256,19,"2011-03-19","2011-03-26","2011-03-31",3578,1,3578
"SO44222",6259,16,"2011-03-19","2011-03-26","2011-03-31",3578,1,3578
"SO44223",2848,20,"2011-03-20","2011-03-27","2011-04-01",3578,1,3578
"SO44224",17167,19,"2011-03-20","2011-03-27","2011-04-01",3578,1,3578
"SO44225",9061,46,"2011-03-21","2011-03-28","2011-04-02",699,1,699
"SO44226",1256,18,"2011-03-21","2011-03-28","2011-04-02",3578,1,3578
"SO44227",17402,4,"2011-03-21","2011-03-28","2011-04-02",3375,1,3375
"SO44228",334,7,"2011-03-21","2011-03-28","2011-04-02",3400,1,3400
"SO44229",14887,7,"2011-03-21","2011-03-28","2011-04-02",3400,1,3400
"SO44230",6242,17,"2011-03-21","2011-03-28","2011-04-02",3578,1,3578
"SO44231",6974,40,"2011-03-21","2011-03-28","2011-04-02",699,1,699
"SO44232",6335,17,"2011-03-21","2011-03-28","2011-04-02",3578,1,3578
"SO44233",2842,20,"2011-03-22","2011-03-29","2011-04-03",3578,1,3578
"SO44234",17185,17,"2011-03-22","2011-03-29","2011-04-03",3578,1,3578
"SO44235",11118,18,"2011-03-22","2011-03-29","2011-04-03",3578,1,3578
"SO44236",17192,17,"2011-03-22","2011-03-29","2011-04-03",3578,1,3578
"SO44237",6057,20,"2011-03-22","2011-03-29","2011-04-03",3578,1,3578
"SO44238",6080,16,"2011-03-22","2011-03-29","2011-04-03",3578,1,3578
"SO44239",1218,16,"2011-03-23","2011-03-30","2011-04-04",3578,1,3578
"SO44240",2581,16,"2011-03-23","2011-03-30","2011-04-04",3578,1,3578
"SO44241",17156,18,"2011-03-23","2011-03-30","2011-04-04",3578,1,3578
"SO44242",17164,18,"2011-03-23","2011-03-30","2011-04-04",3578,1,3578
"SO44243",6279,17,"2011-03-23","2011-03-30","2011-04-04",3578,1,3578
"SO44244",6330,17,"2011-03-23","2011-03-30","2011-04-04",3578,1,3578
"SO44245",14557,44,"2011-03-23","2011-03-30","2011-04-04",699,1,699
"SO44246",1220,17,"2011-03-24","2011-03-31","2011-04-05",3578,1,3578
"SO44247",6234,20,"2011-03-24","2011-03-31","2011-04-05",3578,1,3578
"SO44248",6241,18,"2011-03-24","2011-03-31","2011-04-05",3578,1,3578
"SO44249",2846,18,"2011-03-25","2011-04-01","2011-04-06",3578,1,3578
"SO44250",17168,17,"2011-03-25","2011-04-01","2011-04-06",3578,1,3578
"SO44251",17191,16,"2011-03-25","2011-04-01","2011-04-06",3578,1,3578
"SO44252",2778,17,"2011-03-26","2011-04-02","2011-04-07",3578,1,3578
"SO44253",17100,20,"2011-03-26","2011-04-02","2011-04-07",3578,1,3578
"SO44254",17143,19,"2011-03-26","2011-04-02","2011-04-07",3578,1,3578
"SO44255",3586,37,"2011-03-26","2011-04-02","2011-04-07",699,1,699
"SO44256",6233,17,"2011-03-26","2011-04-02","2011-04-07",3578,1,3578
"SO44257",1213,18,"2011-03-27","2011-04-03","2011-04-08",3578,1,3578
"SO44258",2580,20,"2011-03-27","2011-04-03","2011-04-08",3578,1,3578
"SO44259",17172,17,"2011-03-27","2011-04-03","2011-04-08",3578,1,3578
"SO44260",17195,17,"2011-03-27","2011-04-03","2011-04-08",3578,1,3578
"SO44261",11113,17,"2011-03-27","2011-04-03","2011-04-08",3578,1,3578
"SO44262",9150,46,"2011-03-27","2011-04-03","2011-04-08",699,1,699
"SO44263",6280,20,"2011-03-27","2011-04-03","2011-04-08",3578,1,3578
"SO44264",6287,18,"2011-03-27","2011-04-03","2011-04-08",3578,1,3578
"SO44265",14558,45,"2011-03-27","2011-04-03","2011-04-08",699,1,699
"SO44266",14560,41,"2011-03-27","2011-04-03","2011-04-08",699,1,699
"SO44267",8340,41,"2011-03-28","2011-04-04","2011-04-09",699,1,699
"SO44268",2821,17,"2011-03-28","2011-04-04","2011-04-09",3578,1,3578
"SO44269",3590,42,"2011-03-29","2011-04-05","2011-04-10",699,1,699
"SO44270",2795,19,"2011-03-30","2011-04-06","2011-04-11",3578,1,3578
"SO44271",2847,19,"2011-03-30","2011-04-06","2011-04-11",3578,1,3578
"SO44272",1257,16,"2011-03-30","2011-04-06","2011-04-11",3578,1,3578
"SO44273",17148,16,"2011-03-30","2011-04-06","2011-04-11",3578,1,3578
"SO44274",17153,19,"2011-03-30","2011-04-06","2011-04-11",3578,1,3578
"SO44275",6257,16,"2011-03-30","2011-04-06","2011-04-11",3578,1,3578
"SO44276",6278,18,"2011-03-30","2011-04-06","2011-04-11",3578,1,3578
"SO44277",6289,16,"2011-03-30","2011-04-06","2011-04-11",3578,1,3578
"SO44278",6294,20,"2011-03-30","2011-04-06","2011-04-11",3578,1,3578
"SO44279",6327,18,"2011-03-30","2011-04-06","2011-04-11",3578,1,3578
"SO44320",3430,19,"2011-03-31","2011-04-07","2011-04-12",3578,1,3578
"SO44321",17223,16,"2011-03-31","2011-04-07","2011-04-12",3578,1,3578
"SO44322",6976,43,"2011-03-31","2011-04-07","2011-04-12",699,1,699
"SO44323",73,7,"2011-03-31","2011-04-07","2011-04-12",3400,1,3400
"SO44324",1268,16,"2011-04-01","2011-04-08","2011-04-13",3578,1,3578
"SO44325",96,6,"2011-04-01","2011-04-08","2011-04-13",3375,1,3375
"SO44326",6729,17,"2011-04-01","2011-04-08","2011-04-13",3578,1,3578
"SO44327",17599,19,"2011-04-02","2011-04-09","2011-04-14",3578,1,3578
"SO44328",6922,20,"2011-04-02","2011-04-09","2011-04-14",3578,1,3578
"SO44329",6905,16,"2011-04-02","2011-04-09","2011-04-14",3578,1,3578
"SO44330",17200,17,"2011-04-02","2011-04-09","2011-04-14",3578,1,3578
"SO44331",17258,16,"2011-04-03","2011-04-10","2011-04-15",3578,1,3578
"SO44332",6511,20,"2011-04-03","2011-04-10","2011-04-15",3578,1,3578
"SO44333",344,8,"2011-04-04","2011-04-11","2011-04-16",3400,1,3400
"SO44334",17274,16,"2011-04-04","2011-04-11","2011-04-16",3578,1,3578
"SO44335",9166,47,"2011-04-04","2011-04-11","2011-04-16",699,1,699
"SO44336",14896,8,"2011-04-04","2011-04-11","2011-04-16",3400,1,3400
"SO44337",98,6,"2011-04-04","2011-04-11","2011-04-16",3375,1,3375
"SO44338",7189,19,"2011-04-04","2011-04-11","2011-04-16",3578,1,3578
"SO44339",7190,16,"2011-04-04","2011-04-11","2011-04-16",3578,1,3578
"SO44340",6355,19,"2011-04-04","2011-04-11","2011-04-16",3578,1,3578
"SO44341",14906,3,"2011-04-05","2011-04-12","2011-04-17",3375,1,3375
"SO44342",3611,45,"2011-04-05","2011-04-12","2011-04-17",699,1,699
"SO44343",6921,19,"2011-04-05","2011-04-12","2011-04-17",3578,1,3578
"SO44344",3428,20,"2011-04-06","2011-04-13","2011-04-18",3578,1,3578
"SO44345",17201,18,"2011-04-06","2011-04-13","2011-04-18",3578,1,3578
"SO44346",3603,41,"2011-04-06","2011-04-13","2011-04-18",699,1,699
"SO44347",6912,17,"2011-04-06","2011-04-13","2011-04-18",3578,1,3578
"SO44348",3160,18,"2011-04-07","2011-04-14","2011-04-19",3578,1,3578
"SO44349",17244,16,"2011-04-07","2011-04-14","2011-04-19",3578,1,3578
"SO44350",17245,17,"2011-04-07","2011-04-14","2011-04-19",3578,1,3578
"SO44351",17272,19,"2011-04-07","2011-04-14","2011-04-19",3578,1,3578
"SO44352",17298,16,"2011-04-07","2011-04-14","2011-04-19",3578,1,3578
"SO44353",3592,42,"2011-04-07","2011-04-14","2011-04-19",699,1,699
"SO44354",3604,41,"2011-04-07","2011-04-14","2011-04-19",699,1,699
"SO44355",94,10,"2011-04-07","2011-04-14","2011-04-19",3400,1,3400
"SO44356",100,8,"2011-04-07","2011-04-14","2011-04-19",3400,1,3400
"SO44357",6512,20,"2011-04-07","2011-04-14","2011-04-19",3578,1,3578
"SO44358",6733,20,"2011-04-07","2011-04-14","2011-04-19",3578,1,3578
"SO44359",3526,16,"2011-04-08","2011-04-15","2011-04-20",3578,1,3578
"SO44360",3159,16,"2011-04-08","2011-04-15","2011-04-20",3578,1,3578
"SO44361",2687,20,"2011-04-08","2011-04-15","2011-04-20",3578,1,3578
"SO44362",17260,20,"2011-04-08","2011-04-15","2011-04-20",3578,1,3578
"SO44363",17286,17,"2011-04-08","2011-04-15","2011-04-20",3578,1,3578
"SO44364",93,3,"2011-04-08","2011-04-15","2011-04-20",3375,1,3375
"SO44365",6913,18,"2011-04-08","2011-04-15","2011-04-20",3578,1,3578
"SO44366",6503,18,"2011-04-08","2011-04-15","2011-04-20",3578,1,3578
"SO44367",14563,43,"2011-04-08","2011-04-15","2011-04-20",699,1,699
"SO44368",3151,19,"2011-04-09","2011-04-16","2011-04-21",3578,1,3578
"SO44369",17251,20,"2011-04-09","2011-04-16","2011-04-21",3578,1,3578
"SO44370",7194,18,"2011-04-09","2011-04-16","2011-04-21",3578,1,3578
"SO44371",6515,16,"2011-04-09","2011-04-16","2011-04-21",3578,1,3578
"SO44372",6737,20,"2011-04-09","2011-04-16","2011-04-21",3578,1,3578
"SO44373",2768,20,"2011-04-10","2011-04-17","2011-04-22",3578,1,3578
"SO44374",3158,20,"2011-04-10","2011-04-17","2011-04-22",3578,1,3578
"SO44375",3184,20,"2011-04-10","2011-04-17","2011-04-22",3578,1,3578
"SO44376",18400,4,"2011-04-10","2011-04-17","2011-04-22",3375,1,3375
"SO44377",17235,20,"2011-04-10","2011-04-17","2011-04-22",3578,1,3578
"SO44378",14904,4,"2011-04-10","2011-04-17","2011-04-22",3375,1,3375
"SO44379",81,6,"2011-04-10","2011-04-17","2011-04-22",3375,1,3375
"SO44380",6916,20,"2011-04-10","2011-04-17","2011-04-22",3578,1,3578
"SO44381",3192,18,"2011-04-11","2011-04-18","2011-04-23",3578,1,3578
"SO44382",342,10,"2011-04-11","2011-04-18","2011-04-23",3400,1,3400
"SO44383",17269,20,"2011-04-11","2011-04-18","2011-04-23",3578,1,3578
"SO44384",17297,16,"2011-04-11","2011-04-18","2011-04-23",3578,1,3578
"SO44385",17299,19,"2011-04-11","2011-04-18","2011-04-23",3578,1,3578
"SO44386",17588,17,"2011-04-11","2011-04-18","2011-04-23",3578,1,3578
"SO44387",97,6,"2011-04-11","2011-04-18","2011-04-23",3375,1,3375
"SO44388",6925,20,"2011-04-11","2011-04-18","2011-04-23",3578,1,3578
"SO44389",6926,18,"2011-04-11","2011-04-18","2011-04-23",3578,1,3578
"SO44390",6354,19,"2011-04-11","2011-04-18","2011-04-23",3578,1,3578
"SO44391",6731,18,"2011-04-11","2011-04-18","2011-04-23",3578,1,3578
"SO44392",6911,19,"2011-04-11","2011-04-18","2011-04-23",3578,1,3578
"SO44393",18399,8,"2011-04-12","2011-04-19","2011-04-24",3400,1,3400
"SO44394",17247,18,"2011-04-12","2011-04-19","2011-04-24",3578,1,3578
"SO44395",17340,19,"2011-04-12","2011-04-19","2011-04-24",3578,1,3578
"SO44396",14902,8,"2011-04-12","2011-04-19","2011-04-24",3400,1,3400
"SO44397",3597,44,"2011-04-12","2011-04-19","2011-04-24",699,1,699
"SO44398",6734,17,"2011-04-12","2011-04-19","2011-04-24",3578,1,3578
"SO44399",17241,16,"2011-04-13","2011-04-20","2011-04-25",3578,1,3578
"SO44400",17589,17,"2011-04-13","2011-04-20","2011-04-25",3578,1,3578
"SO44401",6516,17,"2011-04-13","2011-04-20","2011-04-25",3578,1,3578
"SO44402",2667,19,"2011-04-14","2011-04-21","2011-04-26",3578,1,3578
"SO44403",8845,5,"2011-04-14","2011-04-21","2011-04-26",3375,1,3375
"SO44404",17222,19,"2011-04-15","2011-04-22","2011-04-27",3578,1,3578
"SO44405",17225,20,"2011-04-15","2011-04-22","2011-04-27",3578,1,3578
"SO44406",17300,18,"2011-04-15","2011-04-22","2011-04-27",3578,1,3578
"SO44407",78,6,"2011-04-15","2011-04-22","2011-04-27",3375,1,3375
"SO44408",104,6,"2011-04-15","2011-04-22","2011-04-27",3375,1,3375
"SO44409",14564,45,"2011-04-15","2011-04-22","2011-04-27",699,1,699
"SO44410",17224,20,"2011-04-16","2011-04-23","2011-04-28",3578,1,3578
"SO44411",17585,17,"2011-04-16","2011-04-23","2011-04-28",3578,1,3578
"SO44412",101,4,"2011-04-16","2011-04-23","2011-04-28",3375,1,3375
"SO44413",2607,20,"2011-04-17","2011-04-24","2011-04-29",3578,1,3578
"SO44414",17341,16,"2011-04-17","2011-04-24","2011-04-29",3578,1,3578
"SO44415",17356,17,"2011-04-17","2011-04-24","2011-04-29",3578,1,3578
"SO44416",70,8,"2011-04-17","2011-04-24","2011-04-29",3400,1,3400
"SO44417",6918,16,"2011-04-17","2011-04-24","2011-04-29",3578,1,3578
"SO44418",6920,16,"2011-04-17","2011-04-24","2011-04-29",3578,1,3578
"SO44419",6353,20,"2011-04-17","2011-04-24","2011-04-29",3578,1,3578
"SO44420",6513,16,"2011-04-17","2011-04-24","2011-04-29",3578,1,3578
"SO44421",2608,18,"2011-04-18","2011-04-25","2011-04-30",3578,1,3578
"SO44422",8354,42,"2011-04-18","2011-04-25","2011-04-30",699,1,699
"SO44423",17587,18,"2011-04-18","2011-04-25","2011-04-30",3578,1,3578
"SO44424",6917,17,"2011-04-18","2011-04-25","2011-04-30",3578,1,3578
"SO44425",6505,16,"2011-04-18","2011-04-25","2011-04-30",3578,1,3578
"SO44426",2771,19,"2011-04-19","2011-04-26","2011-05-01",3578,1,3578
"SO44427",3147,19,"2011-04-19","2011-04-26","2011-05-01",3578,1,3578
"SO44428",17363,18,"2011-04-19","2011-04-26","2011-05-01",3578,1,3578
"SO44429",17584,19,"2011-04-19","2011-04-26","2011-05-01",3578,1,3578
"SO44430",6928,18,"2011-04-19","2011-04-26","2011-05-01",3578,1,3578
"SO44431",6726,17,"2011-04-19","2011-04-26","2011-05-01",3578,1,3578
"SO44432",3166,19,"2011-04-20","2011-04-27","2011-05-02",3578,1,3578
"SO44433",17271,17,"2011-04-20","2011-04-27","2011-05-02",3578,1,3578
"SO44434",17581,20,"2011-04-20","2011-04-27","2011-05-02",3578,1,3578
"SO44435",17574,17,"2011-04-21","2011-04-28","2011-05-03",3578,1,3578
"SO44436",15631,46,"2011-04-21","2011-04-28","2011-05-03",699,1,699
"SO44437",77,7,"2011-04-21","2011-04-28","2011-05-03",3400,1,3400
"SO44438",6910,17,"2011-04-21","2011-04-28","2011-05-03",3578,1,3578
"SO44439",3196,20,"2011-04-22","2011-04-29","2011-05-04",3578,1,3578
"SO44440",1262,17,"2011-04-22","2011-04-29","2011-05-04",3578,1,3578
"SO44441",11119,17,"2011-04-22","2011-04-29","2011-05-04",3578,1,3578
"SO44442",3600,40,"2011-04-22","2011-04-29","2011-05-04",699,1,699
"SO44443",6371,20,"2011-04-22","2011-04-29","2011-05-04",3578,1,3578
"SO44444",2698,16,"2011-04-24","2011-05-01","2011-05-06",3578,1,3578
"SO44445",6479,19,"2011-04-25","2011-05-02","2011-05-07",3578,1,3578
"SO44446",6915,18,"2011-04-25","2011-05-02","2011-05-07",3578,1,3578
"SO44447",1266,17,"2011-04-26","2011-05-03","2011-05-08",3578,1,3578
"SO44448",17265,16,"2011-04-26","2011-05-03","2011-05-08",3578,1,3578
"SO44449",17294,17,"2011-04-26","2011-05-03","2011-05-08",3578,1,3578
"SO44450",17295,20,"2011-04-26","2011-05-03","2011-05-08",3578,1,3578
"SO44451",17296,18,"2011-04-26","2011-05-03","2011-05-08",3578,1,3578
"SO44452",9165,39,"2011-04-26","2011-05-03","2011-05-08",699,1,699
"SO44453",6924,20,"2011-04-26","2011-05-03","2011-05-08",3578,1,3578
"SO44454",6927,20,"2011-04-26","2011-05-03","2011-05-08",3578,1,3578
"SO44455",6514,17,"2011-04-26","2011-05-03","2011-05-08",3578,1,3578
"SO44456",14561,45,"2011-04-26","2011-05-03","2011-05-08",699,1,699
"SO44457",17197,16,"2011-04-27","2011-05-04","2011-05-09",3578,1,3578
"SO44458",17248,19,"2011-04-27","2011-05-04","2011-05-09",3578,1,3578
"SO44459",17289,19,"2011-04-27","2011-05-04","2011-05-09",3578,1,3578
"SO44460",9151,40,"2011-04-27","2011-05-04","2011-05-09",699,1,699
"SO44461",6919,18,"2011-04-27","2011-05-04","2011-05-09",3578,1,3578
"SO44462",3156,16,"2011-04-28","2011-05-05","2011-05-10",3578,1,3578
"SO44463",8341,39,"2011-04-28","2011-05-05","2011-05-10",699,1,699
"SO44464",11121,19,"2011-04-28","2011-05-05","2011-05-10",3578,1,3578
"SO44465",3614,45,"2011-04-28","2011-05-05","2011-05-10",699,1,699
"SO44466",15641,40,"2011-04-28","2011-05-05","2011-05-10",699,1,699
"SO44467",71,9,"2011-04-28","2011-05-05","2011-05-10",3400,1,3400
"SO44468",76,6,"2011-04-28","2011-05-05","2011-05-10",3375,1,3375
"SO44469",6735,19,"2011-04-28","2011-05-05","2011-05-10",3578,1,3578
"SO44470",6736,18,"2011-04-28","2011-05-05","2011-05-10",3578,1,3578
"SO44471",14562,46,"2011-04-28","2011-05-05","2011-05-10",699,1,699
"SO44472",2686,17,"2011-04-29","2011-05-06","2011-05-11",3578,1,3578
"SO44473",17256,17,"2011-04-29","2011-05-06","2011-05-11",3578,1,3578
"SO44474",3602,44,"2011-04-29","2011-05-06","2011-05-11",699,1,699
"SO44475",102,8,"2011-04-29","2011-05-06","2011-05-11",3400,1,3400
"SO44476",6914,19,"2011-04-29","2011-05-06","2011-05-11",3578,1,3578
"SO44477",6923,20,"2011-04-29","2011-05-06","2011-05-11",3578,1,3578
"SO44478",6727,19,"2011-04-29","2011-05-06","2011-05-11",3578,1,3578
"SO44479",18392,5,"2011-04-30","2011-05-07","2011-05-12",3375,1,3375
"SO44480",14892,5,"2011-04-30","2011-05-07","2011-05-12",3375,1,3375
"SO44571",18449,10,"2011-05-01","2011-05-08","2011-05-13",3400,1,3400
"SO44572",17665,19,"2011-05-01","2011-05-08","2011-05-13",3578,1,3578
"SO44573",14918,10,"2011-05-01","2011-05-08","2011-05-13",3400,1,3400
"SO44574",108,4,"2011-05-01","2011-05-08","2011-05-13",3375,1,3375
"SO44575",111,7,"2011-05-01","2011-05-08","2011-05-13",3400,1,3400
"SO44576",17661,18,"2011-05-01","2011-05-08","2011-05-13",3578,1,3578
"SO44577",17668,19,"2011-05-02","2011-05-09","2011-05-14",3578,1,3578
"SO44578",17654,19,"2011-05-02","2011-05-09","2011-05-14",3578,1,3578
"SO44579",17663,17,"2011-05-02","2011-05-09","2011-05-14",3578,1,3578
"SO44580",2783,19,"2011-05-03","2011-05-10","2011-05-15",3578,1,3578
"SO44581",109,3,"2011-05-03","2011-05-10","2011-05-15",3375,1,3375
"SO44582",135,9,"2011-05-03","2011-05-10","2011-05-15",3400,1,3400
"SO44583",7211,20,"2011-05-03","2011-05-10","2011-05-15",3578,1,3578
"SO44584",17672,18,"2011-05-04","2011-05-11","2011-05-16",3578,1,3578
"SO44585",17791,17,"2011-05-04","2011-05-11","2011-05-16",3578,1,3578
"SO44586",17795,19,"2011-05-04","2011-05-11","2011-05-16",3578,1,3578
"SO44587",17628,16,"2011-05-04","2011-05-11","2011-05-16",3578,1,3578
"SO44588",15684,38,"2011-05-04","2011-05-11","2011-05-16",699,1,699
"SO44589",105,9,"2011-05-04","2011-05-11","2011-05-16",3400,1,3400
"SO44590",2796,20,"2011-05-05","2011-05-12","2011-05-17",3578,1,3578
"SO44591",6988,44,"2011-05-05","2011-05-12","2011-05-17",699,1,699
"SO44592",17762,19,"2011-05-05","2011-05-12","2011-05-17",3578,1,3578
"SO44593",17646,18,"2011-05-05","2011-05-12","2011-05-17",3578,1,3578
"SO44594",7251,20,"2011-05-05","2011-05-12","2011-05-17",3578,1,3578
"SO44595",125,8,"2011-05-05","2011-05-12","2011-05-17",3400,1,3400
"SO44596",7239,18,"2011-05-05","2011-05-12","2011-05-17",3578,1,3578
"SO44597",1291,20,"2011-05-06","2011-05-13","2011-05-18",3578,1,3578
"SO44598",18401,3,"2011-05-06","2011-05-13","2011-05-18",3375,1,3375
"SO44599",17793,20,"2011-05-06","2011-05-13","2011-05-18",3578,1,3578
"SO44600",7244,19,"2011-05-06","2011-05-13","2011-05-18",3578,1,3578
"SO44601",118,8,"2011-05-06","2011-05-13","2011-05-18",3400,1,3400
"SO44602",3703,19,"2011-05-07","2011-05-14","2011-05-19",3578,1,3578
"SO44603",9168,38,"2011-05-07","2011-05-14","2011-05-19",699,1,699
"SO44604",8365,46,"2011-05-07","2011-05-14","2011-05-19",699,1,699
"SO44605",17673,19,"2011-05-07","2011-05-14","2011-05-19",3578,1,3578
